shipment_id,exporter_name,importer_name,exporter_country,importer_country,country,hs_code,value_usd,ship_date
S00000285,EXPORTER_02801,IMPORTER_03916,MX,SE,MX,100201,58434.72,2024-03-06
S00000286,EXPORTER_01753,IMPORTER_02269,IL,TR,IL,420301,39977.17,2023-09-14
S00000287,EXPORTER_00584,IMPORTER_01280,JP,US,JP,330400,1028.11,2024-03-27
S00000288,EXPORTER_00306,IMPORTER_01945,AE,SG,AE,240302,64281.68,2024-04-06
S00000289,EXPORTER_03041,IMPORTER_00346,TR,JP,TR,250402,37908.4,2024-04-05
S00000290,EXPORTER_03489,IMPORTER_01564,BR,IL,BR,450400,12639.39,2024-11-18
S00000291,EXPORTER_03889,IMPORTER_02574,NL,VN,NL,410201,1333.8,2023-04-15
S00000292,EXPORTER_01729,IMPORTER_03368,VN,TR,VN,400101,58221.49,2023-05-29
S00000293,EXPORTER_02702,IMPORTER_03056,BR,KR,BR,080001,34847.17,2023-12-18
S00000294,EXPORTER_02277,IMPORTER_03704,CA,AE,CA,110000,37295.11,2023-01-04
S00000295,EXPORTER_03766,IMPORTER_03050,JP,ES,JP,120002,87763.66,2024-08-01
S00000296,EXPORTER_02677,IMPORTER_03578,US,ES,US,270400,56144.88,2023-03-27
S00000297,EXPORTER_02906,IMPORTER_02085,GB,JP,GB,320400,50807.79,2024-05-20
S00000298,EXPORTER_03562,IMPORTER_01686,NL,FR,NL,100000,5969.58,2023-09-06
S00000299,EXPORTER_00158,IMPORTER_01750,SE,VN,SE,050101,21138.62,2024-07-23
S00000300,EXPORTER_02040,IMPORTER_00768,MX,CA,MX,060200,990.65,2023-03-29
S00000301,EXPORTER_00287,IMPORTER_00548,MX,KR,MX,420402,26650.2,2023-02-26
S00000302,EXPORTER_00299,IMPORTER_01713,US,CN,US,480000,10561.64,2024-12-13
S00000303,EXPORTER_03144,IMPORTER_03365,CN,IT,CN,220102,45951.94,2024-09-15
S00000304,EXPORTER_02030,IMPORTER_00792,IL,GB,IL,070002,61409.38,2023-04-22
S00000305,EXPORTER_01390,IMPORTER_00704,SE,FR,SE,300001,28812.85,2023-10-16
S00000306,EXPORTER_02117,IMPORTER_00900,GB,ES,GB,140102,42585.88,2023-07-05
S00000307,EXPORTER_01752,IMPORTER_03304,US,NL,US,410402,65638.06,2024-04-29
S00000308,EXPORTER_02440,IMPORTER_02304,US,NL,US,380102,83609.57,2024-08-30
S00000309,EXPORTER_01813,IMPORTER_02827,CA,ES,CA,420200,6018.3,2023-02-04
S00000310,EXPORTER_02726,IMPORTER_03931,CN,VN,CN,370400,38263.47,2023-01-04
S00000311,EXPORTER_02566,IMPORTER_00627,VN,MX,VN,410301,11101.61,2024-10-06
S00000312,EXPORTER_01851,IMPORTER_03412,JP,CN,JP,320001,57767.04,2023-09-17
S00000313,EXPORTER_00752,IMPORTER_02161,KR,KR,KR,080400,72123.95,2024-12-20
S00000314,EXPORTER_00792,IMPORTER_00171,SE,FR,SE,230402,19674.93,2023-04-03
S00000315,EXPORTER_00267,IMPORTER_01274,CA,IL,CA,220402,79885.35,2024-08-18
S00000316,EXPORTER_00759,IMPORTER_03502,IL,DE,IL,190402,48707.19,2023-06-30
S00000317,EXPORTER_00894,IMPORTER_00291,FR,SG,FR,420201,85340.05,2023-03-27
S00000318,EXPORTER_01803,IMPORTER_01704,TR,IL,TR,290202,61646.85,2023-05-14
S00000319,EXPORTER_02167,IMPORTER_03193,US,DE,US,010200,68723.22,2023-06-23
S00000320,EXPORTER_02169,IMPORTER_01495,CN,TR,CN,340301,2808.89,2023-11-18
S00000321,EXPORTER_03455,IMPORTER_03946,AE,US,AE,100101,50596.12,2023-06-05
S00000322,EXPORTER_02857,IMPORTER_01032,BR,MX,BR,450301,10270.24,2023-02-24
S00000323,EXPORTER_01129,IMPORTER_03613,CN,MX,CN,410001,26709.26,2024-01-20
S00000324,EXPORTER_02907,IMPORTER_02380,CA,CN,CA,050401,43487.13,2023-03-29
S00000325,EXPORTER_02286,IMPORTER_01088,BR,SE,BR,170002,7405.48,2023-04-04
S00000326,EXPORTER_03273,IMPORTER_02284,TR,KR,TR,080101,1025.37,2023-10-17
S00000327,EXPORTER_00569,IMPORTER_03477,FR,BR,FR,200400,11533.78,2024-04-01
S00000328,EXPORTER_00897,IMPORTER_02427,SG,MX,SG,030201,43030.81,2024-06-19
S00000329,EXPORTER_01781,IMPORTER_02611,IN,FR,IN,180400,75737.74,2023-05-17
S00000330,EXPORTER_03766,IMPORTER_03515,SE,CN,SE,130201,33843.62,2023-01-23
S00000331,EXPORTER_02284,IMPORTER_01616,ES,SG,ES,450200,80851.19,2023-02-03
S00000332,EXPORTER_02560,IMPORTER_02487,SG,IL,SG,230000,58202.46,2023-12-30
S00000333,EXPORTER_02882,IMPORTER_03629,IN,US,IN,320001,73394.23,2024-03-04
S00000334,EXPORTER_02772,IMPORTER_03319,FR,JP,FR,430102,34324.24,2023-05-13
S00000335,EXPORTER_02311,IMPORTER_01543,ES,GB,ES,050001,53196.99,2023-03-04
S00000336,EXPORTER_03093,IMPORTER_03088,KR,NL,KR,380402,53267.91,2024-07-19
S00000337,EXPORTER_03234,IMPORTER_02502,VN,KR,VN,410200,23928.66,2024-03-20
S00000338,EXPORTER_01195,IMPORTER_00627,JP,BR,JP,350302,20639.46,2023-07-02
S00000339,EXPORTER_00812,IMPORTER_01692,US,SG,US,330202,23332.68,2023-06-30
S00000340,EXPORTER_00154,IMPORTER_02529,VN,TR,VN,480300,65840.48,2023-10-11
S00000341,EXPORTER_02410,IMPORTER_01907,IN,CA,IN,010000,57066.71,2023-09-05
S00000342,EXPORTER_03739,IMPORTER_02462,AE,US,AE,040302,60435.66,2023-08-15
S00000343,EXPORTER_01779,IMPORTER_03014,IT,DE,IT,040200,78995.23,2023-06-05
S00000344,EXPORTER_01461,IMPORTER_00129,TR,NL,TR,460002,25105.61,2024-05-01
S00000345,EXPORTER_01750,IMPORTER_02574,GB,TR,GB,040400,51381.25,2024-01-08
S00000346,EXPORTER_00345,IMPORTER_02051,IN,MX,IN,200400,66744.1,2024-11-05
S00000347,EXPORTER_01480,IMPORTER_00401,KR,TR,KR,050201,230.15,2024-12-23
S00000348,EXPORTER_00300,IMPORTER_01207,DE,GB,DE,230002,7492.72,2024-03-27
S00000349,EXPORTER_00266,IMPORTER_01125,MX,NL,MX,270400,51149.17,2023-12-03
S00000350,EXPORTER_02061,IMPORTER_01347,IN,SG,IN,010402,73939.35,2024-01-15
S00000351,EXPORTER_01305,IMPORTER_01997,TR,BR,TR,440101,59715.93,2024-12-24
S00000352,EXPORTER_02210,IMPORTER_02729,NL,JP,NL,270000,67943.96,2024-12-26
S00000353,EXPORTER_00619,IMPORTER_01936,DE,IN,DE,270402,21269.55,2023-04-25
S00000354,EXPORTER_03793,IMPORTER_03557,AE,MX,AE,460302,83370.2,2024-01-27
S00000355,EXPORTER_03822,IMPORTER_02397,MX,CA,MX,170301,60131.86,2023-08-23
S00000356,EXPORTER_03903,IMPORTER_01919,SG,CA,SG,460300,86640.5,2024-04-23
S00000357,EXPORTER_00754,IMPORTER_01775,IL,GB,IL,460101,6669.7,2023-08-05
S00000358,EXPORTER_02553,IMPORTER_01766,NL,FR,NL,440400,10277.79,2024-11-27
S00000359,EXPORTER_00381,IMPORTER_01905,SG,MX,SG,440401,38976.24,2023-02-26
S00000360,EXPORTER_02432,IMPORTER_03305,IL,IT,IL,480102,44332.61,2024-03-04
S00000361,EXPORTER_03128,IMPORTER_00173,IT,MX,IT,150101,6775.41,2023-01-27
S00000362,EXPORTER_00259,IMPORTER_01581,AE,VN,AE,210001,60696.58,2024-11-24
S00000363,EXPORTER_01429,IMPORTER_01409,BR,AE,BR,210202,80036.69,2024-02-29
S00000364,EXPORTER_00049,IMPORTER_01021,BR,ES,BR,360002,2413.89,2024-03-17
S00000365,EXPORTER_03896,IMPORTER_00578,VN,FR,VN,440100,56009.51,2023-12-23
S00000366,EXPORTER_03471,IMPORTER_00819,GB,IT,GB,170002,69536.85,2024-03-23
S00000367,EXPORTER_01995,IMPORTER_01012,JP,CA,JP,040100,68226.87,2024-01-16
S00000368,EXPORTER_01042,IMPORTER_03807,CA,NL,CA,460402,7472.14,2023-06-14
S00000369,EXPORTER_00250,IMPORTER_02715,CA,SG,CA,450101,67219.87,2023-12-25
S00000370,EXPORTER_03939,IMPORTER_02747,IN,IT,IN,240002,83695.31,2024-09-27
S00000371,EXPORTER_02728,IMPORTER_00250,KR,ES,KR,450400,35364.06,2024-05-05
S00000372,EXPORTER_01429,IMPORTER_02608,ES,MX,ES,330202,209.54,2024-11-20
S00000373,EXPORTER_03106,IMPORTER_01747,TR,MX,TR,060002,79497.28,2023-05-06
S00000374,EXPORTER_00922,IMPORTER_02341,DE,GB,DE,430000,6426.53,2023-07-25
S00000375,EXPORTER_02935,IMPORTER_00207,MX,BR,MX,040101,41320.54,2023-07-15
S00000376,EXPORTER_00246,IMPORTER_01842,KR,KR,KR,420001,58340.52,2024-01-14
S00000377,EXPORTER_03542,IMPORTER_03508,MX,BR,MX,100200,8579.87,2024-12-01
S00000378,EXPORTER_02601,IMPORTER_01512,SG,JP,SG,420202,41261.91,2024-02-17
S00000379,EXPORTER_03295,IMPORTER_00936,MX,SE,MX,320002,60870.05,2023-08-11
S00000380,EXPORTER_01028,IMPORTER_03644,IT,BR,IT,420402,56449.45,2023-11-20
S00000381,EXPORTER_03563,IMPORTER_02127,IT,DE,IT,420301,27346.08,2024-02-09
S00000382,EXPORTER_02687,IMPORTER_02872,MX,MX,MX,040402,25240.24,2023-09-10
S00000383,EXPORTER_02644,IMPORTER_03348,SE,SE,SE,220200,65324.11,2023-04-07
S00000384,EXPORTER_01219,IMPORTER_00737,SE,BR,SE,110000,28590.49,2023-03-31
S00000385,EXPORTER_02022,IMPORTER_03952,SG,FR,SG,100302,39006.89,2024-02-18
S00000386,EXPORTER_03514,IMPORTER_03475,JP,CA,JP,490102,24409.42,2024-06-11
S00000387,EXPORTER_01221,IMPORTER_01265,IN,TR,IN,330201,16231.54,2024-10-21
S00000388,EXPORTER_00743,IMPORTER_03239,US,ES,US,350200,46028.34,2023-07-03
S00000389,EXPORTER_00823,IMPORTER_01518,TR,ES,TR,080202,58030.05,2023-02-06
S00000390,EXPORTER_00686,IMPORTER_03935,TR,SE,TR,020300,64322.43,2023-03-12
S00000391,EXPORTER_02894,IMPORTER_02826,FR,JP,FR,310000,65884.75,2023-01-13
S00000392,EXPORTER_03976,IMPORTER_00746,NL,FR,NL,170002,46483.5,2024-05-08
S00000393,EXPORTER_00111,IMPORTER_03148,AE,CA,AE,060000,42399.8,2023-03-20
S00000394,EXPORTER_00660,IMPORTER_01242,JP,BR,JP,360101,65189.38,2023-06-19
S00000395,EXPORTER_01691,IMPORTER_01699,US,FR,US,410402,26816.98,2024-12-11
S00000396,EXPORTER_01748,IMPORTER_02918,IL,NL,IL,120100,46032.76,2023-01-14
S00000397,EXPORTER_00907,IMPORTER_00862,KR,US,KR,390400,53877.29,2024-05-14
S00000398,EXPORTER_03308,IMPORTER_03620,SG,NL,SG,160002,73848.96,2023-07-29
S00000399,EXPORTER_00561,IMPORTER_01681,IL,CN,IL,240101,42425.96,2024-06-27
S00000400,EXPORTER_03935,IMPORTER_00390,NL,FR,NL,250000,43123.64,2024-08-04
S00000401,EXPORTER_01809,IMPORTER_01244,IT,SG,IT,490101,85075.7,2024-05-19
S00000402,EXPORTER_02837,IMPORTER_00326,FR,TR,FR,480101,11452.15,2023-06-02
S00000403,EXPORTER_02797,IMPORTER_03054,ES,IL,ES,280001,62105.62,2024-02-01
S00000404,EXPORTER_01435,IMPORTER_01889,SG,JP,SG,220200,8989.14,2024-07-09
S00000405,EXPORTER_01348,IMPORTER_02582,IT,DE,IT,180102,68896.64,2024-11-11
S00000406,EXPORTER_02250,IMPORTER_00103,KR,IN,KR,200301,69150.83,2023-02-18
S00000407,EXPORTER_02827,IMPORTER_03591,KR,CN,KR,210400,69477.32,2024-01-30
S00000408,EXPORTER_00677,IMPORTER_03646,MX,CA,MX,370400,14015.01,2023-06-29
S00000409,EXPORTER_00583,IMPORTER_00950,GB,TR,GB,110200,56195.37,2023-08-02
S00000410,EXPORTER_01217,IMPORTER_03906,JP,SG,JP,330102,79433.94,2024-07-12
S00000411,EXPORTER_01859,IMPORTER_03223,GB,VN,GB,160002,24125.9,2023-05-03
S00000412,EXPORTER_02073,IMPORTER_02902,US,IL,US,470202,69655.57,2024-07-05
S00000413,EXPORTER_03746,IMPORTER_01546,BR,IL,BR,230101,8151.99,2024-12-18
S00000414,EXPORTER_01286,IMPORTER_01501,SE,NL,SE,330400,65381.07,2024-06-12
S00000415,EXPORTER_02129,IMPORTER_02191,GB,TR,GB,400001,63051.15,2024-12-30
S00000416,EXPORTER_03884,IMPORTER_00918,SE,AE,SE,110002,61651.75,2023-04-02
S00000417,EXPORTER_02579,IMPORTER_03617,IL,IT,IL,100301,3047.08,2024-10-14
S00000418,EXPORTER_00977,IMPORTER_00199,KR,DE,KR,330002,82476.72,2024-10-29
S00000419,EXPORTER_01757,IMPORTER_03413,SG,VN,SG,270402,18570.18,2023-02-05
S00000420,EXPORTER_02521,IMPORTER_03900,NL,DE,NL,100102,553.35,2024-04-11
S00000421,EXPORTER_02600,IMPORTER_01404,BR,CN,BR,090100,26323.76,2023-02-10
S00000422,EXPORTER_02171,IMPORTER_01614,FR,SG,FR,170102,85551.23,2023-04-11
S00000423,EXPORTER_02503,IMPORTER_01808,KR,FR,KR,050102,66315.02,2023-10-29
S00000424,EXPORTER_03952,IMPORTER_02813,MX,GB,MX,100402,40000.15,2023-07-01
S00000425,EXPORTER_00079,IMPORTER_02188,VN,CN,VN,140200,67935.43,2023-10-23
S00000426,EXPORTER_01093,IMPORTER_03667,CN,JP,CN,010401,32572.19,2023-09-01
S00000427,EXPORTER_01848,IMPORTER_03480,SE,CN,SE,040401,56926.81,2023-11-27
S00000428,EXPORTER_03602,IMPORTER_02538,IT,IT,IT,020000,74810.73,2023-11-20
S00000429,EXPORTER_01808,IMPORTER_00618,VN,GB,VN,400002,59293.11,2023-07-11
S00000430,EXPORTER_02225,IMPORTER_01274,AE,DE,AE,250201,23026.23,2024-04-13
S00000431,EXPORTER_00439,IMPORTER_00527,DE,CA,DE,470000,4354.0,2024-07-21
S00000432,EXPORTER_00432,IMPORTER_00093,IL,CA,IL,300302,33343.57,2024-12-22
S00000433,EXPORTER_03382,IMPORTER_00451,VN,IN,VN,280402,36947.34,2023-03-08
S00000434,EXPORTER_02231,IMPORTER_01379,AE,IN,AE,050002,14023.71,2024-01-24
S00000435,EXPORTER_03743,IMPORTER_00284,ES,SG,ES,310102,16382.36,2023-02-16
S00000436,EXPORTER_00160,IMPORTER_02570,BR,FR,BR,220000,22597.37,2024-04-18
S00000437,EXPORTER_00513,IMPORTER_00180,ES,BR,ES,490201,68810.71,2023-05-26
S00000438,EXPORTER_00931,IMPORTER_01796,BR,MX,BR,160101,28119.03,2023-10-08
S00000439,EXPORTER_00415,IMPORTER_03270,CN,AE,CN,290201,71421.81,2023-01-06
S00000440,EXPORTER_02471,IMPORTER_02381,CN,DE,CN,350201,75263.39,2023-11-22
S00000441,EXPORTER_01503,IMPORTER_03514,VN,US,VN,300300,73130.58,2023-10-23
S00000442,EXPORTER_00687,IMPORTER_02210,ES,VN,ES,310001,66028.26,2024-03-12
S00000443,EXPORTER_03430,IMPORTER_00199,NL,KR,NL,050202,3688.61,2023-12-22
S00000444,EXPORTER_01420,IMPORTER_00613,KR,TR,KR,080102,83889.36,2024-11-14
S00000445,EXPORTER_03488,IMPORTER_03942,MX,DE,MX,040200,2514.29,2023-01-04
S00000446,EXPORTER_03463,IMPORTER_02883,BR,IL,BR,190001,11066.85,2023-08-20
S00000447,EXPORTER_03534,IMPORTER_03689,CA,CA,CA,110001,6383.07,2023-10-19
S00000448,EXPORTER_02766,IMPORTER_01347,VN,CA,VN,410302,49391.89,2023-10-28
S00000449,EXPORTER_00021,IMPORTER_03945,TR,FR,TR,250201,65002.68,2024-03-13
S00000450,EXPORTER_02893,IMPORTER_00267,KR,KR,KR,330001,87207.9,2024-02-07
S00000451,EXPORTER_03794,IMPORTER_01579,US,VN,US,310302,36668.99,2023-07-09
S00000452,EXPORTER_03025,IMPORTER_00288,IN,IL,IN,380302,76383.01,2023-05-20
S00000453,EXPORTER_00152,IMPORTER_01280,CN,NL,CN,320301,10105.24,2024-03-26
S00000454,EXPORTER_01600,IMPORTER_03378,VN,DE,VN,180300,69499.3,2024-12-26
S00000455,EXPORTER_03852,IMPORTER_03054,JP,TR,JP,260300,48056.12,2024-06-26
S00000456,EXPORTER_00435,IMPORTER_03217,IL,IL,IL,360202,60868.27,2024-10-03
S00000457,EXPORTER_01988,IMPORTER_01936,IL,CA,IL,030202,9673.63,2024-03-07
S00000458,EXPORTER_03787,IMPORTER_01566,IL,CN,IL,060300,42776.5,2023-12-30
S00000459,EXPORTER_01554,IMPORTER_00514,SE,NL,SE,150400,3994.86,2023-07-09
S00000460,EXPORTER_02919,IMPORTER_03613,AE,CA,AE,320100,6434.37,2023-03-07
S00000461,EXPORTER_01086,IMPORTER_01628,SE,IN,SE,300000,23996.18,2023-06-10
S00000462,EXPORTER_01787,IMPORTER_01997,IT,US,IT,070302,71523.59,2023-03-06
S00000463,EXPORTER_00324,IMPORTER_03228,MX,GB,MX,460402,20308.55,2024-12-15
S00000464,EXPORTER_01299,IMPORTER_02895,IT,BR,IT,380401,15880.5,2023-07-21
S00000465,EXPORTER_03714,IMPORTER_02902,IN,AE,IN,040001,58370.11,2023-08-25
S00000466,EXPORTER_03769,IMPORTER_02987,IN,KR,IN,330302,43497.25,2024-11-10
S00000467,EXPORTER_03924,IMPORTER_02746,AE,KR,AE,070400,72986.2,2023-06-06
S00000468,EXPORTER_02871,IMPORTER_00666,GB,NL,GB,170201,68656.83,2024-11-09
S00000469,EXPORTER_03337,IMPORTER_03239,KR,IN,KR,370000,80200.45,2023-12-25
S00000470,EXPORTER_01269,IMPORTER_03964,FR,ES,FR,300301,32178.97,2023-01-19
S00000471,EXPORTER_00200,IMPORTER_01008,TR,AE,TR,030102,38774.93,2023-05-09
S00000472,EXPORTER_01153,IMPORTER_00328,NL,CN,NL,200202,71277.71,2024-07-05
S00000473,EXPORTER_00779,IMPORTER_02951,FR,SG,FR,330302,18311.4,2024-02-05
S00000474,EXPORTER_03197,IMPORTER_01201,FR,US,FR,020302,24262.68,2024-02-29
S00000475,EXPORTER_00498,IMPORTER_03456,IL,MX,IL,260401,87763.77,2024-10-25
S00000476,EXPORTER_03361,IMPORTER_01238,IT,VN,IT,470400,4823.57,2023-11-18
S00000477,EXPORTER_02696,IMPORTER_03223,GB,VN,GB,010401,56426.48,2024-04-04
S00000478,EXPORTER_03789,IMPORTER_00244,GB,ES,GB,150101,8899.78,2023-05-15
S00000479,EXPORTER_02023,IMPORTER_03103,DE,IN,DE,200101,55793.04,2024-01-25
S00000480,EXPORTER_01015,IMPORTER_01967,VN,GB,VN,460101,7226.59,2024-06-22
S00000481,EXPORTER_01981,IMPORTER_02755,MX,FR,MX,040302,67463.07,2023-10-10
S00000482,EXPORTER_01358,IMPORTER_03432,NL,NL,NL,300400,22674.31,2023-07-05
S00000483,EXPORTER_01677,IMPORTER_01853,VN,FR,VN,390400,2673.25,2024-09-20
S00000484,EXPORTER_01054,IMPORTER_02150,IL,BR,IL,300000,40930.67,2024-10-30
S00000485,EXPORTER_00751,IMPORTER_03819,IL,JP,IL,120201,61007.75,2023-06-19
S00000486,EXPORTER_01611,IMPORTER_00566,NL,VN,NL,130000,2875.23,2023-08-21
S00000487,EXPORTER_01458,IMPORTER_03094,US,NL,US,450402,64696.05,2024-01-14
S00000488,EXPORTER_03192,IMPORTER_01960,MX,TR,MX,480000,86939.1,2024-10-17
S00000489,EXPORTER_00492,IMPORTER_01458,SG,US,SG,150402,44497.83,2023-10-04
S00000490,EXPORTER_03831,IMPORTER_00199,GB,IT,GB,190002,85991.05,2024-12-28
S00000491,EXPORTER_02413,IMPORTER_01317,IT,VN,IT,260300,30870.05,2023-05-12
S00000492,EXPORTER_03690,IMPORTER_02806,IL,US,IL,330300,15043.83,2024-10-20
S00000493,EXPORTER_00330,IMPORTER_00723,NL,TR,NL,270001,84210.17,2024-04-18
S00000494,EXPORTER_03343,IMPORTER_00994,SG,AE,SG,440000,25406.03,2024-06-07
S00000495,EXPORTER_02204,IMPORTER_01488,NL,GB,NL,460100,21312.19,2024-10-23
S00000496,EXPORTER_02611,IMPORTER_01401,GB,KR,GB,120200,68137.05,2024-01-12
S00000497,EXPORTER_02182,IMPORTER_01560,VN,MX,VN,320301,17526.51,2023-02-06
S00000498,EXPORTER_02557,IMPORTER_01096,DE,AE,DE,250102,53861.14,2024-07-19
S00000499,EXPORTER_02154,IMPORTER_00019,CA,AE,CA,130401,4366.28,2023-09-11
S00000500,EXPORTER_03162,IMPORTER_00253,IL,GB,IL,340101,29048.89,2024-02-13
S00000501,EXPORTER_01960,IMPORTER_00523,BR,IN,BR,110200,60688.37,2023-06-05
S00000502,EXPORTER_00426,IMPORTER_02724,ES,TR,ES,260000,19481.21,2023-10-19
S00000503,EXPORTER_02526,IMPORTER_00074,FR,SE,FR,230302,23209.7,2023-07-21
S00000504,EXPORTER_03281,IMPORTER_00601,CA,GB,CA,180401,72502.9,2024-10-25
S00000505,EXPORTER_03820,IMPORTER_01451,KR,KR,KR,400402,50154.3,2023-05-08
S00000506,EXPORTER_01374,IMPORTER_02133,CN,VN,CN,180101,66579.18,2024-04-22
S00000507,EXPORTER_02892,IMPORTER_03180,IT,CA,IT,100002,41414.76,2023-07-24
S00000508,EXPORTER_00778,IMPORTER_01652,ES,DE,ES,260400,47935.52,2024-03-02
S00000509,EXPORTER_00116,IMPORTER_00257,JP,NL,JP,210300,60037.61,2023-12-18
S00000510,EXPORTER_03176,IMPORTER_04000,DE,GB,DE,190400,54893.34,2023-11-17
S00000511,EXPORTER_03930,IMPORTER_01917,BR,IT,BR,280301,65690.66,2024-09-12
S00000512,EXPORTER_02045,IMPORTER_00819,ES,ES,ES,190400,4977.33,2023-05-30
S00000513,EXPORTER_01886,IMPORTER_02561,SG,KR,SG,210101,38861.48,2023-09-03
S00000514,EXPORTER_02688,IMPORTER_00721,SG,TR,SG,360102,13284.36,2023-04-11
S00000515,EXPORTER_03966,IMPORTER_00167,VN,IL,VN,420001,29750.1,2024-08-21
S00000516,EXPORTER_03977,IMPORTER_02675,CA,BR,CA,130100,71289.9,2024-05-08
S00000517,EXPORTER_00721,IMPORTER_01037,ES,NL,ES,260401,77431.41,2024-11-07
S00000518,EXPORTER_00588,IMPORTER_00118,TR,VN,TR,160100,38144.15,2024-10-17
S00000519,EXPORTER_01561,IMPORTER_00642,IL,KR,IL,340200,13427.96,2024-04-15
S00000520,EXPORTER_02425,IMPORTER_01225,TR,AE,TR,410301,21820.24,2023-09-21
S00000521,EXPORTER_01736,IMPORTER_01720,NL,TR,NL,070101,12061.9,2023-01-10
S00000522,EXPORTER_00687,IMPORTER_00084,NL,SG,NL,340001,29363.85,2024-09-21
S00000523,EXPORTER_03921,IMPORTER_03655,US,MX,US,250202,57201.5,2024-07-23
S00000524,EXPORTER_02210,IMPORTER_00630,CN,CN,CN,210000,68700.03,2023-08-25
S00000525,EXPORTER_01531,IMPORTER_03120,TR,IL,TR,100001,44857.33,2024-02-21
S00000526,EXPORTER_00429,IMPORTER_03494,IN,CN,IN,320000,64267.69,2023-05-10
S00000527,EXPORTER_02471,IMPORTER_03575,KR,NL,KR,120300,27015.41,2023-11-10
S00000528,EXPORTER_03815,IMPORTER_02973,MX,DE,MX,170000,74876.78,2024-05-04
S00000529,EXPORTER_00498,IMPORTER_00435,JP,IL,JP,310101,71972.38,2023-05-15
S00000530,EXPORTER_00185,IMPORTER_01554,SE,GB,SE,160102,73749.18,2023-07-03
S00000531,EXPORTER_02931,IMPORTER_01756,AE,MX,AE,320400,70171.39,2023-08-26
S00000532,EXPORTER_00626,IMPORTER_00164,US,FR,US,270100,74287.84,2024-09-16
S00000533,EXPORTER_03462,IMPORTER_03016,NL,US,NL,140100,15284.52,2024-04-09
S00000534,EXPORTER_03364,IMPORTER_02307,US,KR,US,340400,87552.75,2024-01-21
S00000535,EXPORTER_01598,IMPORTER_00279,SE,IL,SE,020100,39533.26,2023-12-05
S00000536,EXPORTER_03688,IMPORTER_02466,SE,FR,SE,060100,64813.22,2024-05-19
S00000537,EXPORTER_00451,IMPORTER_01941,NL,SE,NL,330001,16332.16,2023-09-04
S00000538,EXPORTER_00873,IMPORTER_02943,DE,AE,DE,290102,46041.66,2024-08-09
S00000539,EXPORTER_00210,IMPORTER_01914,TR,US,TR,470001,45062.71,2023-06-28
S00000540,EXPORTER_03709,IMPORTER_02197,NL,IN,NL,150402,26059.08,2024-03-23
S00000541,EXPORTER_03877,IMPORTER_03137,JP,VN,JP,320100,79731.49,2023-06-03
S00000542,EXPORTER_03835,IMPORTER_02622,IN,IN,IN,180301,41775.0,2023-09-26
S00000543,EXPORTER_00687,IMPORTER_01911,FR,JP,FR,300200,34140.65,2024-10-12
S00000544,EXPORTER_03497,IMPORTER_00547,CN,IN,CN,330400,76381.4,2023-05-17
S00000545,EXPORTER_03574,IMPORTER_01813,MX,IL,MX,120400,38878.83,2023-04-11
S00000546,EXPORTER_03179,IMPORTER_00541,TR,SE,TR,480000,19690.42,2023-11-21
S00000547,EXPORTER_03262,IMPORTER_03346,MX,ES,MX,060102,81920.28,2023-07-19
S00000548,EXPORTER_03446,IMPORTER_01908,US,SE,US,090002,3108.6,2024-11-05
S00000549,EXPORTER_02644,IMPORTER_00307,ES,DE,ES,480101,51196.74,2023-02-13
S00000550,EXPORTER_03945,IMPORTER_01666,SG,DE,SG,140301,74745.16,2024-04-06
S00000551,EXPORTER_03337,IMPORTER_01070,DE,CA,DE,120100,88060.2,2023-03-26
S00000552,EXPORTER_02910,IMPORTER_03838,TR,DE,TR,440400,83001.36,2023-03-03
S00000553,EXPORTER_02251,IMPORTER_00243,FR,BR,FR,280002,27182.05,2024-01-07
S00000554,EXPORTER_01809,IMPORTER_00901,SE,ES,SE,470400,78805.06,2024-07-30
S00000555,EXPORTER_01976,IMPORTER_02098,MX,GB,MX,370102,53808.69,2024-05-25
S00000556,EXPORTER_01603,IMPORTER_02251,CA,IT,CA,350401,63084.11,2024-04-20
S00000557,EXPORTER_00680,IMPORTER_00368,GB,VN,GB,270402,74805.79,2023-04-24
S00000558,EXPORTER_03578,IMPORTER_00908,BR,SE,BR,250402,24054.15,2023-10-20
S00000559,EXPORTER_03847,IMPORTER_02367,VN,US,VN,230402,9973.94,2024-04-13
S00000560,EXPORTER_00181,IMPORTER_00753,BR,KR,BR,480300,87189.06,2023-08-23
S00000561,EXPORTER_01192,IMPORTER_02681,BR,CN,BR,360100,9508.42,2023-06-07
S00000562,EXPORTER_00789,IMPORTER_03687,JP,IN,JP,110301,14149.44,2024-12-06
S00000563,EXPORTER_02065,IMPORTER_03579,JP,TR,JP,350102,22608.02,2024-01-16
S00000564,EXPORTER_01324,IMPORTER_02867,SE,DE,SE,410300,21148.97,2024-04-29
S00000565,EXPORTER_01269,IMPORTER_01395,NL,US,NL,340002,54958.92,2023-10-30
S00000566,EXPORTER_01159,IMPORTER_02132,FR,CN,FR,130002,56926.79,2024-01-11
S00000567,EXPORTER_00985,IMPORTER_01342,FR,CN,FR,380202,43238.22,2023-04-29
S00000568,EXPORTER_01592,IMPORTER_03437,CN,NL,CN,050302,3931.05,2024-07-05
S00000569,EXPORTER_03503,IMPORTER_00889,IL,MX,IL,330301,12791.12,2023-01-25
